Temperature_C,Humidity_%,Predicted_Lifespan_Months,Predicted_Lifespan_Days,Farmer_Action
28,59,1,57,4
29,56,1,46,4
14,65,1,35,4
30,69,1,30,4
10,66,1,33,4
37,65,1,30,4
44,66,1,39,4
43,68,1,51,4
12,68,1,42,4
29,40,1,44,4
29,37,1,43,4
10,67,1,42,4
48,66,1,56,4
29,67,1,35,4
28,57,1,38,4
28,41,1,48,4
37,65,1,46,4
31,65,2,59,4
28,46,1,41,4
29,73,1,30,4
18,67,1,48,4
12,67,1,53,4
49,65,1,37,4
28,70,1,30,4
28,79,2,59,4
29,69,1,32,4
14,68,1,42,4
15,67,1,39,4
29,26,1,32,4
28,44,1,54,4
35,67,1,31,4
14,67,1,35,4
20,69,2,59,4
18,66,1,32,4
41,67,1,56,4
38,66,1,47,4
29,38,1,34,4
29,47,1,54,4
30,45,1,56,4
29,54,1,37,4
29,75,1,38,4
28,47,1,53,4
29,36,1,35,4
29,25,1,34,4
29,57,1,59,4
37,65,1,58,4
29,31,1,45,4
13,70,1,36,4
28,44,1,54,4
48,66,1,56,4
12,69,1,46,4
20,65,1,46,4
22,68,1,40,4
39,66,1,39,4
11,69,1,32,4
29,37,1,47,4
49,69,1,54,4
40,67,1,37,4
46,69,1,34,4
20,67,1,41,4
43,66,1,39,4
11,67,1,31,4
23,69,1,39,4
39,66,1,39,4
29,24,1,31,4
34,69,1,42,4
28,34,1,57,4
45,67,1,45,4
30,67,1,49,4
18,69,1,54,4
20,68,1,35,4
31,65,1,56,4
35,69,1,30,4
22,69,1,31,4
29,27,1,38,4
28,44,1,46,4
17,69,1,55,4
41,69,1,32,4
29,22,1,30,4
29,25,1,40,4
47,66,1,56,4
39,65,1,59,4
29,23,1,33,4
40,66,1,43,4
48,67,1,47,4
34,68,1,32,4
22,69,1,31,4
18,66,1,33,4
12,68,1,46,4
19,68,1,48,4
28,78,1,32,4
29,25,1,34,4
11,69,1,32,4
35,65,1,40,4
28,76,1,42,4
30,69,1,48,4
49,67,1,45,4
14,66,1,58,4
41,68,1,35,4
32,65,1,48,4
28,41,1,48,4
11,69,1,57,4
29,70,1,50,4
28,28,1,56,4
43,69,2,59,4
16,65,1,35,4
29,81,1,53,4
45,65,1,43,4
17,68,1,39,4
13,65,1,53,4
47,69,1,31,4
28,24,1,34,4
28,48,1,37,4
48,68,1,41,4
49,68,1,53,4
28,82,1,43,4
49,67,1,38,4
19,67,1,46,4
41,68,1,35,4
43,67,1,59,4
30,36,1,45,4
38,69,1,30,4
43,65,1,32,4
29,31,1,54,4
43,65,1,51,4
17,68,1,31,4
28,23,1,33,4
16,67,1,31,4
10,69,1,47,4
44,69,1,42,4
46,65,1,58,4
37,66,1,39,4
29,58,1,48,4
22,68,1,57,4
29,54,1,59,4
28,67,1,37,4
20,69,1,50,4
20,69,2,59,4
29,73,1,30,4
44,69,1,49,4
22,69,1,37,4
31,68,1,41,4
32,66,1,34,4
14,68,1,36,4
19,65,1,42,4
44,69,1,34,4
42,66,1,31,4
28,48,1,37,4
48,67,1,57,4
31,68,1,41,4
40,66,1,56,4
28,45,1,34,4
32,68,1,33,4
29,46,1,43,4
28,67,1,41,4
29,25,1,40,4
35,65,1,53,4
28,76,1,38,4
29,82,1,51,4
28,24,1,34,4
28,53,1,35,4
39,67,1,30,4
12,68,1,33,4
45,67,1,57,4
29,30,1,53,4
28,32,1,55,4
24,65,1,32,4
28,42,1,32,4
22,68,1,40,4
30,67,1,57,4
29,78,1,34,4
14,69,1,30,4
34,68,1,32,4
41,66,1,51,4
30,32,1,54,4
28,78,1,32,4
40,65,1,31,4
29,66,1,30,4
28,57,1,41,4
43,69,1,37,4
29,70,1,50,4
35,65,1,53,4
28,53,1,59,4
14,68,1,51,4
35,69,1,53,4
46,65,1,30,4
49,67,1,45,4
29,54,1,53,4
18,66,1,32,4
29,82,1,33,4
28,38,1,43,4
49,67,1,38,4
11,65,1,54,4
28,80,1,51,4
28,31,1,36,4
28,69,1,56,4
29,55,1,58,4
35,68,1,39,4
29,40,1,40,4
48,69,1,57,4
29,68,1,44,4
29,66,1,30,4
17,66,1,52,4
28,53,1,59,4
41,65,1,30,4
32,66,1,41,4
28,37,1,40,4
13,65,1,37,4
29,23,1,53,4
28,59,1,57,4
11,69,1,56,4
29,21,1,38,4
24,69,1,49,4
35,69,1,35,4
30,67,1,57,4
21,66,1,41,4
29,28,1,42,4
45,65,1,44,4
21,68,1,42,4
29,31,1,54,4
15,69,1,45,4
29,77,1,39,4
30,67,1,50,4
28,53,1,35,4
44,68,1,58,4
45,65,1,44,4
48,65,1,33,4
40,66,1,39,4
28,41,1,53,4
28,23,1,33,4
40,68,1,36,4
32,66,1,42,4
12,67,1,54,4
10,69,2,59,4
19,68,1,43,4
28,37,1,51,4
43,66,1,30,4
40,65,1,50,4
28,36,1,45,4
18,65,1,33,4
28,23,1,33,4
23,69,1,49,4
29,49,1,43,4
34,68,1,30,4
20,69,1,45,4
28,48,1,59,4
10,66,1,38,4
31,65,1,33,4
14,67,1,35,4
23,67,1,36,4
35,68,1,39,4
43,66,1,30,4
10,66,1,50,4
43,66,1,30,4
35,67,1,58,4
29,47,1,50,4
33,65,1,56,4
19,67,1,46,4
33,68,1,49,4
22,69,1,31,4
29,76,1,54,4
12,68,1,33,4
17,65,1,48,4
29,35,1,41,4
41,65,1,35,4
20,68,1,57,4
39,68,1,54,4
28,35,1,38,4
39,66,1,38,4
29,56,1,49,4
17,65,1,35,4
29,49,1,43,4
14,69,1,38,4
40,66,1,39,4
43,65,1,51,4
28,28,1,53,4
21,65,1,48,4
29,23,1,51,4
12,69,1,58,4
15,68,1,32,4
14,70,1,36,4
29,67,1,51,4
45,68,1,44,4
48,68,1,36,4
29,73,1,47,4
18,66,1,42,4
22,69,1,54,4
28,72,1,51,4
19,67,1,52,4
29,44,1,59,4
28,38,1,37,4
31,67,1,50,4
18,65,1,38,4
33,66,1,49,4
43,69,1,37,4
10,69,1,54,4
29,67,1,47,4
33,69,1,56,4
18,65,1,38,4
12,69,1,46,4
28,67,1,41,4
29,83,1,42,4
13,66,1,31,4
35,69,1,35,4
12,68,1,57,4
29,69,1,37,4
29,77,1,39,4
29,38,1,34,4
29,83,1,44,4
35,66,1,59,4
43,69,1,37,4
49,67,1,45,4
30,67,1,49,4
40,68,1,43,4
28,48,1,59,4
24,67,1,42,4
39,65,1,59,4
28,24,1,36,4
29,80,1,54,4
48,67,1,34,4
28,35,1,38,4
18,69,1,54,4
31,65,1,33,4
28,29,1,49,4
31,65,1,33,4
29,55,1,58,4
29,73,1,36,4
28,36,1,59,4
28,35,1,44,4
21,66,1,56,4
28,34,1,43,4
41,65,1,31,4
40,69,1,52,4
39,67,1,30,4
31,67,1,46,4
45,68,1,47,4
29,21,1,38,4
28,77,1,55,4
33,66,1,44,4
12,69,1,58,4
28,57,1,41,4
12,67,1,54,4
29,23,1,35,4
29,79,1,51,4
29,55,1,30,4
29,50,1,43,4
18,67,1,48,4
28,33,1,47,4
41,67,1,56,4
44,68,1,52,4
29,73,1,47,4
29,28,1,42,4
45,70,1,36,4
29,53,1,52,4
17,66,1,52,4
28,31,1,36,4
28,69,1,39,4
30,49,1,36,4
29,34,1,56,4
31,65,1,57,4
10,66,1,58,4
28,79,1,59,4
48,68,1,36,4
41,68,1,35,4
12,69,1,47,4
39,66,1,40,4
28,56,1,37,4
42,69,1,41,4
12,65,1,41,4
46,67,1,46,4
10,66,1,45,4
29,84,1,36,4
29,82,1,33,4
29,73,1,30,4
10,65,1,49,4
23,69,1,56,4
28,76,1,34,4
12,66,1,49,4
22,66,1,47,4
22,68,1,44,4
44,66,1,39,4
29,82,1,51,4
37,66,1,41,4
36,68,1,38,4
29,80,1,58,4
29,37,1,56,4
21,66,1,35,4
29,26,1,56,4
18,65,1,33,4
28,83,1,47,4
14,66,1,48,4
19,65,1,36,4
28,37,1,40,4
44,67,1,50,4
29,77,1,49,4
29,22,1,30,4
28,21,1,37,4
49,69,1,44,4
37,65,1,58,4
21,68,1,58,4
28,53,1,35,4
10,66,1,31,4
38,68,1,54,4
43,66,1,39,4
10,69,1,54,4
29,34,1,56,4
28,26,1,45,4
34,68,1,30,4
20,68,1,35,4
18,69,1,48,4
38,69,1,52,4
18,65,1,53,4
40,66,1,37,4
35,65,1,31,4
29,66,1,52,4
14,68,1,51,4
28,54,1,55,4
43,69,1,45,4
29,42,1,51,4
34,68,1,57,4
28,24,1,36,4
17,65,1,51,4
29,21,1,42,4
30,27,1,40,4
28,46,1,49,4
30,67,1,49,4
31,65,1,51,4
33,65,1,41,4
14,69,1,40,4
31,67,1,36,4
29,83,1,44,4
48,65,1,47,4
42,69,1,50,4
29,52,1,50,4
29,43,2,59,4
28,74,1,31,4
35,67,1,31,4
35,69,1,53,4
37,67,1,30,4
28,51,1,39,4
17,69,1,43,4
29,79,1,38,4
13,68,1,37,4
21,65,1,49,4
29,77,1,39,4
43,67,1,59,4
28,29,1,49,4
29,58,1,43,4
34,69,1,42,4
29,30,1,47,4
43,65,1,51,4
29,73,1,58,4
46,66,1,56,4
48,68,1,36,4
35,68,1,39,4
13,65,1,30,4
10,68,1,34,4
14,69,1,38,4
23,69,1,49,4
49,69,1,39,4
15,67,1,53,4
28,74,1,31,4
12,69,1,58,4
32,66,1,59,4
43,67,1,59,4
29,56,1,49,4
29,32,1,38,4
29,69,1,37,4
39,66,1,39,4
33,69,1,40,4
29,38,1,32,4
11,67,1,35,4
29,59,1,55,4
29,42,1,51,4
17,66,1,55,4
39,65,1,40,4
28,82,1,38,4
46,67,1,33,4
22,67,1,33,4
28,74,1,49,4
20,69,1,44,4
30,45,1,56,4
17,65,1,48,4
28,77,1,46,4
28,38,1,43,4
44,65,1,48,4
47,68,1,34,4
21,67,1,38,4
29,52,1,50,4
29,50,1,57,4
43,69,1,56,4
29,81,1,53,4
28,71,1,59,4
49,69,1,39,4
29,46,1,51,4
30,82,1,31,4
28,57,1,39,4
18,68,1,45,4
28,58,1,45,4
28,34,1,38,4
37,68,1,48,4
28,54,1,55,4
28,52,1,56,4
39,65,1,59,4
29,28,1,42,4
46,66,1,36,4
28,82,1,47,4
28,79,2,59,4
46,69,1,56,4
38,66,1,58,4
23,67,1,33,4
29,24,1,56,4
35,65,1,40,4
28,59,1,57,4
12,67,1,38,4
29,80,1,54,4
42,67,1,37,4
22,68,1,40,4
10,67,1,42,4
29,78,1,34,4
29,68,1,38,4
31,67,1,46,4
33,69,1,56,4
14,68,1,50,4
28,55,1,35,4
31,68,1,44,4
28,46,1,41,4
41,66,1,51,4
15,69,1,40,4
38,65,1,47,4
29,70,1,50,4
29,76,1,32,4
11,68,1,54,4
29,44,1,45,4
29,23,1,53,4
28,84,1,42,4
45,65,1,44,4
14,69,1,32,4
49,66,1,43,4
45,67,1,32,4
34,68,1,32,4
10,67,1,42,4
23,68,1,49,4
31,68,1,49,4
20,65,1,46,4
44,68,1,44,4
36,69,1,44,4
29,76,1,46,4
45,66,1,56,4
31,65,1,57,4
44,69,1,34,4
41,69,1,30,4
29,49,1,30,4
30,49,1,36,4
14,70,1,36,4
28,45,1,34,4
29,57,1,34,4
35,65,1,31,4
38,68,1,46,4
28,82,1,37,4
28,34,1,48,4
29,57,1,34,4
20,69,1,50,4
36,65,1,33,4
28,58,1,45,4
12,67,1,54,4
29,34,1,49,4
24,67,1,34,4
32,66,1,41,4
14,67,1,35,4
33,65,1,41,4
29,76,1,54,4
17,65,1,51,4
29,54,1,37,4
21,67,1,38,4
29,47,1,49,4
38,69,1,33,4
29,74,1,53,4
19,65,1,58,4
29,58,1,39,4
10,68,1,46,4
20,67,1,41,4
28,57,1,41,4
28,81,1,42,4
37,69,1,54,4
11,66,1,34,4
39,67,1,43,4
28,42,1,34,4
21,65,1,38,4
29,25,1,31,4
40,68,1,59,4
29,73,1,36,4
19,69,1,52,4
43,67,1,59,4
35,65,1,53,4
20,69,1,37,4
36,68,1,45,4
28,43,1,43,4
28,23,1,33,4
39,66,1,39,4
37,66,1,41,4
28,24,1,36,4
48,68,1,41,4
28,73,1,57,4
29,57,1,53,4
29,38,1,37,4
29,75,1,55,4
43,68,1,39,4
49,67,1,45,4
16,65,1,56,4
24,66,1,38,4
29,51,1,57,4
44,69,1,42,4
28,35,1,51,4
18,65,1,38,4
30,66,1,54,4
29,44,1,33,4
16,65,1,59,4
16,67,1,40,4
45,70,1,36,4
33,69,1,56,4
20,68,1,47,4
18,66,1,33,4
21,68,1,31,4
28,24,1,36,4
29,28,1,42,4
20,68,1,57,4
29,51,1,57,4
18,69,1,51,4
14,68,1,36,4
48,68,1,41,4
29,55,1,58,4
28,45,1,43,4
45,68,1,48,4
29,22,1,30,4
38,65,1,47,4
28,59,1,46,4
29,53,1,52,4
29,52,1,40,4
39,65,1,34,4
21,68,1,31,4
41,65,1,30,4
30,27,1,40,4
40,67,1,37,4
37,68,1,32,4
29,46,1,58,4
33,65,1,45,4
28,70,1,32,4
22,69,1,31,4
48,68,1,36,4
40,68,1,36,4
29,21,1,49,4
48,66,1,38,4
14,69,1,38,4
18,66,1,33,4
28,23,1,58,4
49,69,1,39,4
20,69,2,59,4
11,65,1,42,4
29,34,1,50,4
28,78,1,43,4
30,67,1,50,4
29,57,1,34,4
29,73,1,36,4
12,67,1,38,4
31,67,1,32,4
40,65,1,38,4
23,69,1,49,4
41,69,1,32,4
11,67,1,35,4
29,67,1,47,4
29,65,1,36,4
19,69,1,41,4
29,40,1,40,4
49,67,1,52,4
10,66,1,44,4
18,65,1,53,4
28,45,1,43,4
33,68,1,49,4
23,67,1,33,4
18,69,1,51,4
29,80,1,54,4
30,67,1,49,4
29,66,1,37,4
23,65,1,47,4
36,68,1,38,4
19,68,2,59,4
29,80,1,42,4
39,66,1,38,4
48,67,1,38,4
10,67,1,33,4
13,67,1,44,4
12,68,1,42,4
28,45,1,43,4
11,66,1,34,4
29,67,1,35,4
29,58,1,43,4
12,68,1,46,4
30,82,1,31,4
29,30,1,53,4
29,76,1,43,4
42,67,1,37,4
31,65,1,45,4
30,83,1,41,4
43,65,1,51,4
38,68,1,46,4
49,69,1,33,4
28,24,1,32,4
11,69,1,56,4
33,65,1,45,4
48,69,1,57,4
14,69,1,40,4
36,69,1,34,4
45,70,1,54,4
34,67,1,41,4
28,67,1,41,4
30,68,1,45,4
14,69,1,30,4
31,65,2,59,4
33,66,1,48,4
29,23,1,53,4
28,44,1,34,4
31,65,1,56,4
29,25,1,58,4
38,69,1,52,4
45,69,1,38,4
29,25,1,58,4
28,53,1,33,4
33,69,1,44,4
29,66,1,37,4
28,24,1,36,4
29,46,1,51,4
31,70,1,44,4
28,36,1,49,4
29,50,1,57,4
45,69,1,57,4
14,66,1,58,4
14,65,1,35,4
17,68,1,56,4
42,68,1,33,4
35,68,1,53,4
36,69,1,50,4
24,68,1,55,4
38,69,1,48,4
29,47,1,46,4
29,38,1,34,4
29,49,1,43,4
12,68,1,55,4
24,68,1,30,4
12,67,1,54,4
30,67,1,49,4
21,67,1,38,4
18,66,1,33,4
11,67,1,35,4
16,68,1,36,4
19,65,1,36,4
35,66,1,48,4
28,36,1,59,4
43,67,1,42,4
29,73,1,58,4
30,29,1,57,4
48,67,1,51,4
30,67,1,41,4
42,68,1,33,4
30,68,1,51,4
13,65,1,37,4
29,58,1,38,4
47,68,1,54,4
29,77,1,49,4
29,73,1,58,4
24,65,1,32,4
14,68,1,43,4
21,68,1,57,4
49,69,1,42,4
28,58,1,40,4
40,68,1,31,4
30,36,1,43,4
13,67,1,44,4
29,57,1,43,4
11,65,1,42,4
33,68,1,49,4
23,67,1,33,4
42,67,1,37,4
29,34,1,50,4
49,69,1,39,4
15,66,1,50,4
30,32,1,54,4
35,67,1,58,4
30,67,1,59,4
23,69,1,39,4
30,32,1,54,4
43,69,1,56,4
33,69,1,40,4
37,68,1,48,4
10,67,1,50,4
35,69,1,42,4
22,66,1,47,4
28,51,1,31,4
29,81,1,34,4
31,65,2,59,4
41,66,1,51,4
28,57,1,52,4
28,38,1,52,4
44,66,1,39,4
39,66,1,31,4
29,31,1,45,4
29,58,1,43,4
47,68,1,54,4
10,66,1,33,4
29,26,1,59,4
49,67,1,30,4
29,26,1,56,4
28,24,1,34,4
14,69,1,32,4
15,67,1,57,4
41,69,1,30,4
42,68,1,33,4
15,69,1,45,4
40,66,1,43,4
30,66,1,54,4
29,54,1,40,4
29,24,1,56,4
28,23,1,33,4
16,66,1,41,4
29,33,1,54,4
24,67,1,34,4
29,78,1,40,4
24,68,1,44,4
28,47,1,53,4
23,65,1,34,4
29,42,1,39,4
23,65,1,34,4
43,68,1,39,4
29,50,1,43,4
28,42,1,32,4
19,65,1,36,4
32,69,1,40,4
29,69,1,32,4
44,69,1,49,4
29,50,1,43,4
29,54,1,40,4
29,58,1,43,4
28,59,1,57,4
29,37,1,45,4
30,66,1,45,4
12,68,1,54,4
28,69,1,54,4
29,26,1,59,4
29,69,1,37,4
17,69,1,46,4
46,67,1,33,4
20,65,1,39,4
29,66,1,52,4
40,68,1,59,4
37,69,1,54,4
19,68,1,43,4
17,69,1,46,4
15,67,1,39,4
14,67,1,35,4
47,68,1,34,4
28,65,1,50,4
20,68,1,35,4
19,67,1,46,4
29,69,1,37,4
29,73,1,36,4
46,67,1,33,4
20,68,1,52,4
29,58,1,31,4
17,65,1,35,4
28,49,1,44,4
10,66,1,50,4
29,80,1,42,4
40,68,1,59,4
40,69,1,59,4
38,68,1,36,4
29,67,1,47,4
23,69,1,57,4
22,67,1,33,4
13,67,1,48,4
12,68,1,55,4
11,65,1,37,4
29,36,1,38,4
29,27,1,49,4
36,69,1,34,4
28,47,1,53,4
10,65,1,53,4
14,65,1,39,4
44,70,1,59,4
28,39,1,57,4
29,52,1,40,4
38,66,1,47,4
28,45,1,43,4
39,66,1,38,4
49,69,1,44,4
11,69,1,56,4
38,69,1,30,4
49,69,1,42,4
49,68,1,42,4
33,66,1,49,4
36,65,1,50,4
23,66,1,45,4
16,68,1,58,4
28,22,1,52,4
10,67,1,42,4
16,68,1,43,4
28,59,1,57,4
34,69,1,42,4
21,69,1,34,4
29,45,1,34,4
29,83,1,42,4
18,66,1,33,4
29,84,1,46,4
14,66,1,56,4
38,65,1,35,4
29,52,1,36,4
30,49,1,36,4
17,69,1,30,4
23,65,1,54,4
15,69,1,45,4
28,77,1,55,4
48,66,1,56,4
14,66,1,58,4
46,69,1,34,4
28,37,1,51,4
29,43,2,59,4
46,65,1,55,4
29,71,1,40,4
10,68,1,57,4
28,46,1,41,4
28,36,1,59,4
10,65,1,53,4
29,66,1,40,4
19,67,1,52,4
32,66,1,34,4
46,66,1,53,4
23,65,1,54,4
48,68,1,41,4
30,45,1,56,4
37,65,1,33,4
28,35,1,58,4
39,65,1,59,4
40,67,1,57,4
41,68,1,51,4
38,66,1,52,4
29,59,1,55,4
29,38,1,51,4
31,68,1,51,4
40,66,1,44,4
29,65,1,41,4
45,65,1,43,4
32,69,1,40,4
38,68,1,46,4
48,66,1,38,4
24,68,1,32,4
29,23,1,35,4
44,70,1,59,4
28,50,1,37,4
36,66,1,36,4
29,69,1,43,4
40,67,1,37,4
30,66,1,54,4
29,28,1,33,4
32,67,1,55,4
31,67,1,50,4
28,77,1,46,4
29,82,1,55,4
28,34,1,38,4
46,66,1,36,4
28,55,1,39,4
28,47,1,54,4
41,68,1,56,4
28,35,1,51,4
34,68,1,59,4
29,50,1,34,4
36,69,1,55,4
49,66,1,50,4
28,41,1,53,4
49,69,1,39,4
28,44,1,54,4
29,50,1,37,4
19,68,2,59,4
47,68,1,34,4
28,28,1,53,4
11,69,1,56,4
29,22,1,30,4
35,68,1,43,4
17,65,1,35,4
21,66,1,59,4
29,37,1,45,4
49,69,1,42,4
49,67,1,45,4
29,46,1,51,4
45,67,1,50,4
28,59,1,37,4
42,69,1,41,4
29,50,1,37,4
20,68,1,52,4
29,50,1,58,4
49,69,1,44,4
31,65,1,57,4
28,51,1,32,4
29,73,1,30,4
29,30,1,41,4
43,69,1,45,4
29,36,1,38,4
48,68,1,50,4
46,69,1,34,4
28,80,1,41,4
29,29,1,33,4
15,67,1,57,4
28,36,1,34,4
10,68,1,57,4
31,67,1,48,4
28,52,1,47,4
16,68,1,43,4
31,65,1,33,4
24,68,1,30,4
28,31,1,35,4
37,69,1,54,4
17,69,1,30,4
40,67,1,57,4
43,66,1,30,4
49,68,1,42,4
28,47,1,34,4
16,65,1,35,4
28,43,2,59,4
28,57,1,56,4
46,66,1,57,4
31,65,1,45,4
16,67,1,31,4
29,47,1,54,4
28,77,1,46,4
10,69,1,47,4
28,34,1,48,4
32,68,1,33,4
29,30,1,41,4
12,68,1,57,4
49,67,1,38,4
12,68,1,35,4
14,69,1,51,4
23,65,1,37,4
14,69,1,49,4
29,78,1,40,4
31,67,1,46,4
10,69,1,34,4
38,69,1,58,4
37,65,1,58,4
29,42,1,49,4
49,69,1,59,4
10,68,1,34,4
37,65,1,46,4
11,69,1,32,4
33,65,1,56,4
30,66,1,45,4
28,51,1,53,4
28,73,1,58,4
38,66,1,39,4
12,68,1,42,4
46,65,1,44,4
15,68,1,57,4
28,24,1,36,4
28,77,1,55,4
31,68,1,41,4
12,65,1,41,4
32,67,1,55,4
34,66,1,38,4
30,49,1,36,4
31,69,1,32,4
29,52,1,50,4
29,80,1,42,4
21,66,1,41,4
36,69,1,34,4
30,66,1,59,4
29,58,1,31,4
10,68,1,34,4
29,70,1,49,4
15,68,1,58,4
13,65,1,45,4
29,66,1,40,4
14,66,1,48,4
29,57,1,59,4
14,69,1,38,4
47,67,1,38,4
40,66,1,56,4
48,65,1,47,4
29,38,1,37,4
18,65,1,38,4
44,67,1,50,4
28,59,1,37,4
23,67,1,35,4
14,68,1,43,4
28,21,1,33,4
28,48,1,30,4
28,52,1,47,4
19,65,1,36,4
21,69,1,34,4
31,65,1,45,4
28,69,1,39,4
37,67,1,58,4
48,68,1,36,4
20,68,1,57,4
28,34,1,57,4
43,69,1,37,4
30,65,1,41,4
37,66,1,41,4
29,45,1,34,4
19,69,1,40,4
35,69,1,35,4
29,44,1,39,4
29,25,1,32,4
30,71,1,48,4
21,68,1,58,4
21,66,1,59,4
46,66,1,56,4
28,73,1,58,4
19,68,1,43,4
22,68,1,57,4
28,21,1,37,4
28,58,1,45,4
37,69,1,30,4
38,69,1,30,4
28,22,1,52,4
29,74,1,53,4
29,30,1,38,4
14,68,1,50,4
28,53,1,33,4
12,68,1,42,4
44,67,1,50,4
28,57,1,39,4
28,78,1,32,4
28,57,1,52,4
10,66,1,54,4
28,37,1,51,4
29,81,1,53,4
35,66,1,59,4
32,68,1,48,4
31,65,1,51,4
35,66,1,59,4
29,42,1,49,4
28,21,1,33,4
30,45,1,56,4
29,40,1,44,4
10,69,1,47,4
21,66,1,30,4
19,66,1,45,4
48,66,1,38,4
45,67,1,50,4
28,48,1,59,4
29,25,1,34,4
30,67,1,49,4
45,68,1,52,4
29,35,1,38,4
35,69,1,35,4
28,42,1,34,4
29,40,1,51,4
28,40,1,45,4
20,69,1,37,4
28,20,1,42,4
23,67,1,35,4
20,69,1,50,4
41,65,1,45,4
29,22,1,50,4
43,66,1,57,4
13,68,1,37,4
40,68,1,43,4
29,47,1,46,4
29,35,1,38,4
29,49,1,30,4
19,67,1,52,4
28,78,1,43,4
29,22,1,30,4
39,69,1,42,4
28,56,1,59,4
21,67,1,38,4
29,50,1,37,4
29,81,1,53,4
29,57,1,53,4
29,67,1,34,4
45,66,1,56,4
16,68,1,58,4
28,54,1,55,4
30,68,1,45,4
29,26,1,59,4
40,68,1,31,4
20,68,1,52,4
30,83,1,41,4
16,67,1,31,4
16,67,1,40,4
20,66,1,38,4
48,66,1,56,4
28,37,1,54,4
43,66,1,39,4
31,68,1,37,4
40,67,1,37,4
10,66,1,31,4
28,32,1,55,4
28,24,1,32,4
43,69,1,45,4
46,65,1,30,4
17,66,1,55,4
12,67,1,53,4
29,30,1,38,4
44,69,1,42,4
47,66,1,55,4
19,68,2,59,4
29,57,1,59,4
37,66,1,39,4
29,71,1,40,4
23,66,1,53,4
10,68,1,30,4
29,48,1,48,4
13,66,1,31,4
22,67,1,47,4
24,67,1,34,4
28,69,1,54,4
24,68,1,44,4
45,70,1,54,4
34,68,1,57,4
29,67,1,35,4
21,69,1,31,4
16,66,1,41,4
29,48,1,35,4
10,66,1,38,4
28,81,1,42,4
30,69,1,57,4
31,68,1,30,4
45,69,1,57,4
28,34,1,57,4
29,35,1,38,4
28,48,1,30,4
29,66,1,40,4
30,67,1,48,4
28,47,1,53,4
29,22,1,50,4
28,59,1,57,4
30,36,1,43,4
37,65,1,33,4
28,79,1,59,4
28,38,1,43,4
29,73,1,58,4
29,50,1,35,4
29,38,1,32,4
19,65,1,40,4
29,21,1,46,4
29,57,1,43,4
22,67,1,33,4
28,67,1,37,4
16,67,1,40,4
41,69,1,32,4
47,66,1,55,4
48,68,1,50,4
34,68,1,32,4
28,59,1,37,4
20,68,1,52,4
29,33,1,47,4
29,73,1,30,4
12,69,1,58,4
30,67,1,49,4
32,68,1,33,4
38,66,1,39,4
42,66,1,31,4
38,69,1,58,4
11,69,1,32,4
12,69,1,36,4
14,69,1,32,4
32,65,1,53,4
29,84,1,36,4
28,34,1,57,4
29,38,1,32,4
46,69,1,34,4
31,67,1,50,4
48,68,1,36,4
30,66,1,54,4
29,82,1,51,4
28,23,1,33,4
24,68,1,32,4
29,35,1,41,4
28,55,1,39,4
34,66,1,38,4
33,66,1,55,4
28,55,1,35,4
44,68,1,58,4
29,47,1,37,4
12,67,1,38,4
31,66,1,52,4
41,68,1,51,4
49,65,1,58,4
24,65,1,32,4
29,25,1,31,4
29,42,1,51,4
45,67,1,50,4
48,65,1,32,4
28,22,1,52,4
24,66,1,58,4
49,69,1,42,4
28,51,1,54,4
30,82,1,31,4
31,67,1,46,4
28,24,1,36,4
28,38,1,52,4
41,69,1,30,4
34,68,1,42,4
28,57,1,39,4
29,76,1,46,4
16,68,1,30,4
23,69,1,38,4
42,68,1,33,4
29,54,1,54,4
38,67,1,49,4
15,68,1,58,4
17,69,1,30,4
23,69,1,35,4
40,68,1,59,4
29,32,1,38,4
31,67,1,36,4
23,65,1,37,4
28,30,1,42,4
28,34,1,58,4
32,65,1,53,4
28,78,1,43,4
30,66,1,45,4
49,67,1,52,4
30,68,1,51,4
21,66,1,56,4
23,69,1,35,4
29,48,1,43,4
11,68,1,54,4
17,66,1,55,4
32,67,1,55,4
13,68,1,37,4
28,80,1,41,4
10,66,1,33,4
28,23,1,58,4
18,67,1,48,4
48,67,1,34,4
28,77,1,46,4
21,69,1,34,4
28,82,1,43,4
38,65,1,47,4
31,65,2,59,4
29,54,1,54,4
15,65,1,43,4
28,44,1,43,4
29,50,1,58,4
31,67,1,46,4
18,65,1,34,4
29,44,1,39,4
29,28,1,33,4
29,47,1,46,4
40,67,1,57,4
24,65,1,34,4
28,39,1,47,4
34,68,1,32,4
29,38,1,30,4
29,57,1,34,4
22,68,1,53,4
10,69,1,47,4
10,70,1,30,4
23,66,1,42,4
28,43,2,59,4
16,65,1,59,4
17,68,1,39,4
13,65,1,30,4
30,71,1,48,4
45,69,1,57,4
21,66,1,35,4
31,68,1,49,4
28,23,1,58,4
40,65,1,38,4
29,47,1,54,4
28,28,1,56,4
35,65,1,31,4
10,65,1,39,4
46,65,1,58,4
29,45,1,34,4
15,69,1,45,4
16,68,1,30,4
29,65,1,50,4
29,49,1,30,4
29,28,1,31,4
29,67,1,34,4
46,68,1,47,4
29,54,1,54,4
14,67,1,35,4
28,57,1,39,4
28,80,1,51,4
15,65,1,58,4
29,47,1,46,4
28,82,1,42,4
40,65,1,38,4
43,69,1,45,4
38,65,1,47,4
28,52,1,56,4
21,66,1,30,4
29,67,1,35,4
